Year,Month,Day,Quarter,Transect,Station,Depth.m,Lon.E,Lat.N,Type,Temp.C,Sal.ppt,DO.mg.per.l,PH,Chl.a.mg.per.m3,NH3.N.mg.per.l,NO3.N.mg.per.l,NO2.N.mg.per.l,PO4.3.P.mg.per.l,SiO2.Si.mg.l,BOD.mg.per.l,S.S.mg.per.l,Transparensy,Fish.egg.Abun,Fish.larvae.Abun,Crab.larvae.Abun,Shrimp.larvae.Abun,Phytoplankton.Den,Zooplankton.Abun
2008,7,23,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,28.1,32.28,6.27,8.02,0.38,0.0375,0.013,0.0026,0.0163,0.175,0.21,33.52,1.4,1682,0,280,654,390,92200
2008,7,23,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,30.3,32.02,5.55,7.34,0.19,0.0785,0.039,0.0048,0.0175,0.22,0.02,44.44,1.1,568,0,138,538,335,34652
2008,7,23,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,29.2,32.03,6.15,8,0.17,0.0614,0.009,0.0031,0.0138,0.206,0.04,37.88,1.2,922,102,376,546,325,67273
2008,7,23,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,28.8,32.19,6.08,7.99,0.2,0.0425,0.007,0.0022,0.0126,0.173,0.25,34.12,1.4,2407,47,631,374,110,53389
2008,7,23,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,28.2,32.43,6.41,8.04,0.42,0.0259,0.007,0.0016,0.0086,0.125,0.31,33.92,1.4,1042,45,589,1087,420,90311
2008,10,9,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,26.3,14.87,7.18,7.67,0.25,0.1117,0.429,0.0334,0.0102,2.702,0.38,232.04,0.1,116,400,1116,263,105,6379
2008,10,9,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,27.1,28.45,5.59,7.83,1.53,0.3155,0.183,0.0458,0.0997,0.756,0.65,32.06,1.4,1084,77,5154,7488,155,6160
2008,10,9,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,27.1,31.98,6.31,7.95,1.21,0.0971,0.044,0.0428,0.0155,0.33,0.17,18.28,1.2,1277,136,2944,1881,435,7507
2008,10,9,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,26.5,30.78,6.27,7.95,1.24,0.0771,0.078,0.0526,0.0251,0.401,0.81,18.76,1,979,61,41,183,430,4078
2008,10,9,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,26.7,11.6,7.3,7.67,0.1,0.1452,0.493,0.0323,0.0099,3.152,0.25,81.96,0.2,477,466,211,766,45,13569
2008,10,9,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,26.7,32.27,6.25,7.95,2.03,0.0436,0.036,0.0364,0.0124,0.309,0.42,15.82,1.3,2299,40,697,6469,420,7881
2008,10,9,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,26.6,31.73,6.39,7.96,0.69,0.0377,0.049,0.0464,0.017,0.335,0.77,16.46,1.3,1551,0,50,459,230,18638
2008,10,9,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,26.5,31.76,7.09,7.96,1.06,0.0312,0.041,0.0441,0.0142,0.312,1.12,14.56,1.3,8217,0,87,240,290,15518
2009,3,11,first,3,3_near,10,120.1811944,23.81602778,Nearshore,20.2,32.861,6.48,7.551,1.58,0.154,0.087,0.0319,0.0231,0.28,0.52,47.7,0.6,61,102,9279,1942,275,64501
2009,3,11,first,4,4_near,10,120.16425,23.75797222,Nearshore,19.7,33.302,6.83,7.862,1.49,0.1926,0.086,0.0317,0.0305,0.232,0.36,45.7,0.6,70,176,6338,11267,370,114573
2009,3,11,first,5,5_near,10,120.1361667,23.71297222,Nearshore,20.1,33.863,6.96,7.954,0.66,0.0707,0.027,0.0286,0.0095,0.146,0.01,34.6,0.8,119,277,4635,7092,100,72068
2009,3,11,first,6,6_near,10,120.1111667,23.66297222,Nearshore,19.6,33.752,6.07,7.947,0.06,0.0599,0.041,0.0285,0.0113,0.164,0.29,59.7,0.5,117,164,3427,6266,210,88318
2009,3,11,first,3,3_off,20,120.1784167,23.81713889,Offshore,20.2,33.023,6.71,7.557,1.05,0.1486,0.075,0.0319,0.0223,0.263,0.01,48.2,0.7,90,45,4490,2030,290,39120
2009,3,11,first,4,4_off,20,120.1314722,23.77852778,Offshore,20,33.997,6.85,7.967,0.7,0.0544,0.02,0.0286,0.0077,0.125,0.4,37.8,0.8,19,75,736,6244,95,30976
2009,3,11,first,5,5_off,20,120.0972778,23.72547222,Offshore,20.1,34.04,6.91,7.919,0.64,0.0279,0.019,0.0279,0.0079,0.122,0.07,44.3,0.8,79,158,710,3766,200,41443
2009,3,11,first,6,6_off,20,120.0914444,23.67297222,Offshore,19.6,33.793,6.98,7.937,0.81,0.0484,0.034,0.0297,0.0113,0.158,0.34,53.4,0.5,317,555,1825,5951,190,153546
2009,5,22,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,29,33.956,5.78,8.031,2.47,0.0092,0.002,8.00E-04,0.005,0.01,1.22,14.9,2,0,378,1699,2832,6415,535107
2009,5,22,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,29,33.998,6.83,7.976,1.43,0.0141,0.001,0.001,0.0055,0.015,0.36,18.8,1.8,0,0,851,2648,7065,341107
2009,5,22,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.4,34.028,6.34,8.039,1.44,0.0092,0.001,6.00E-04,0.0033,0.014,0.56,20.9,2.3,0,0,1685,4213,5310,506589
2009,5,22,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,28,33.977,6.07,8.076,0.74,0.0133,0.008,0.0021,0.031,0.009,0.29,15.4,3.2,0,536,357,357,1485,303538
2009,5,22,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,28.5,33.977,6.13,7.987,2.47,0.0125,0.007,0.0011,0.0039,0.015,0.52,17.9,1.6,87,520,1213,607,5690,210041
2009,5,22,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,28.2,34.006,5.87,8.052,0.68,0.006,0.002,0.001,0.0047,0.009,1.39,15.7,4.5,0,241,3614,241,5440,246685
2009,5,22,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,27.8,33.989,6.17,8.072,0.33,0.0141,0.003,0.001,0.002,0.018,0.81,15.7,4,0,534,4381,0,4065,304242
2009,5,22,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27.7,34,6.48,8.071,0.5,0.0068,0.035,0.001,0.0026,0.014,0.83,16.7,2,0,193,2125,1352,3955,489100
2009,7,30,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,30.9,32.4459,5.98,7.51,10.4,0.0284,0.038,0.009,0.0041,0.139,0.25,36.38,0.5,1686,151,33312,1409,11580,73041
2009,7,30,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,30,31.6863,6.07,7.98,9.16,0.3275,0.04,0.0168,0.0967,0.379,1.03,22.8,0.7,2475,35,14550,1220,6155,26678
2009,7,30,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.6,33.4397,5.95,7.93,2.05,0.0737,0.015,0.0045,0.0076,0.049,0.89,22.84,1.1,6451,790,8399,579,2835,74567
2009,7,30,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,29.2,33.5898,6.35,8.06,3.96,0.0175,0.013,0.004,0.003,0.013,0.43,16.56,1.3,16464,0,3298,757,12690,42723
2009,7,30,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,30.2,33.0307,6.03,7.93,4.1,0.0284,0.027,0.006,0.0089,0.099,0.68,33.52,0.8,2187,121,2653,466,6865,36389
2009,7,30,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,29.3,33.5312,5.97,8.05,1.2,0.0171,0.008,0.0018,0.0022,0.01,0.66,24.94,1.5,164,328,2379,902,1135,210161
2009,7,30,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,29.2,33.4543,5.89,8.01,1.39,0.0259,0.013,0.0033,0.0031,0.032,0.87,25.68,1.2,3835,76,1209,1530,2415,37534
2009,7,30,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,28.6,33.0534,6.11,8.06,1.94,0.0122,0.007,9.00E-04,0.0028,0.003,0.05,18.34,1.9,676,169,2873,20621,6370,321986
2009,10,30,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,26.8,33.75,6.67,7.839,1.081,0.0102,0.047,0.0084,0.0077,0.16,0.45,17.36,1.2,867,867,1733,16625,515,196665
2009,10,30,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,26.3,33.74,6.76,7.934,0.94,0.0199,0.049,0.0094,0.0101,0.161,1.7,23.78,0.9,523,448,598,7696,640,168865
2009,10,30,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,27.1,33.91,6.6,8.068,1.494,0.01,0.011,0.0013,0.0018,0.057,1.22,13.18,2.8,256,205,461,871,675,217755
2009,10,30,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,24.8,33.56,6.88,8.02,1.864,0.0062,0.025,0.0035,0.0045,0.093,1.75,15.48,1.6,258,345,1292,6979,1060,188607
2009,10,30,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,26,33.84,6.74,8.014,1.688,0.0073,0.03,0.0051,0.007,0.114,0.68,11.1,1.1,1507,603,2411,14165,895,260194
2009,10,30,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,26.5,33.91,6.67,8.06,1.097,0.01,0.011,0.0014,0.003,0.057,0.51,13.6,2.2,106,740,3172,1374,1045,222114
2009,10,30,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,25.8,33.96,6.75,8.058,1.042,0.01,0.012,0.0015,0.0033,0.058,0.16,12.06,1.8,260,908,2141,4672,1200,172471
2009,10,30,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,25.5,33.81,6.78,8.055,1.312,0.01,0.015,0.002,0.0021,0.065,0.71,12.72,2.4,513,898,1668,7825,1005,256828
2010,3,5,first,3,3_near,10,120.1811944,23.81602778,Nearshore,24.8,34.153,6.67,7.993,1.95,0.0866,0.021,0.0103,0.0156,0.068,0.27,18.3,1.5,1957,0,1957,21157,1115,203459
2010,3,5,first,4,4_near,10,120.16425,23.75797222,Nearshore,25,34.237,6.69,8.006,2.53,0.0192,0.018,0.0084,0.0093,0.045,0.5,16.8,1.3,1261,194,1164,35707,1190,208715
2010,3,5,first,5,5_near,10,120.1361667,23.71297222,Nearshore,25.6,34.382,6.67,8.045,2.08,0.01,0.009,0.0047,0.0051,0.039,0.08,20.1,1.5,1858,116,348,15675,390,322567
2010,3,5,first,6,6_near,10,120.1111667,23.66297222,Nearshore,24.5,34.336,6.57,8.032,1.38,0.0101,0.019,0.0056,0.0073,0.043,0.21,15.8,1.8,1167,106,954,17817,530,203939
2010,3,5,first,3,3_off,20,120.1784167,23.81713889,Offshore,24.8,34.224,6.77,7.999,1.56,0.0356,0.017,0.0089,0.0141,0.058,0.39,18.9,1.4,958,137,1049,16466,615,140621
2010,3,5,first,4,4_off,20,120.1314722,23.77852778,Offshore,24.7,34.376,6.69,8.033,0.75,0.0122,0.008,0.0063,0.0045,0.043,0.31,17,2,61,0,666,17445,115,149316
2010,3,5,first,5,5_off,20,120.0972778,23.72547222,Offshore,24.6,34.358,7.59,8.027,0.73,0.01,0.008,0.0062,0.0045,0.045,1.38,15.1,1.9,1780,191,191,13220,135,190995
2010,3,5,first,6,6_off,20,120.0914444,23.67297222,Offshore,24.6,34.363,6.63,8.036,1.22,0.01,0.009,0.0046,0.005,0.042,0.25,18.5,1.8,459,115,344,7282,405,165662
2010,6,22,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,28.5,33.42,6.15,8.06,3.9,0.0112,0.001,0.001,0.004,0.02,0.7,16.9,5,4329,289,0,3463,7100,862011
2010,6,22,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,28.6,33.45,6.26,8.12,2.86,0.01,0.001,0.001,0.0035,0.02,1.37,19.6,4,2209,491,2209,4910,4625,653003
2010,6,22,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.7,33.43,5.86,8.14,1.36,0.01,0.001,0.001,0.0021,0.01,0.6,17.5,4,4791,0,2794,2794,5125,832759
2010,6,22,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,28.2,32.77,6.23,8.13,1.86,0.0103,0.003,0.0017,0.0055,0.04,0.57,14.9,4,7574,131,2612,24419,2375,263517
2010,6,22,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,28.8,33.44,5.92,8.1,2.86,0.0121,0.006,0.001,0.0038,0.02,0.08,17,4,2503,0,1073,3575,5750,832984
2010,6,22,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,28.2,33.6,6.01,8.1,1.64,0.01,0.001,0.001,0.0021,0.02,1.06,15.9,5,671,0,1006,5701,5375,741434
2010,6,22,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,27.8,33.6,6.11,8.11,1.35,0.01,0.001,0.001,0.0019,0.02,0.5,17.3,6,0,0,360,4682,1025,776575
2010,6,22,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,28.1,33.49,6.07,8.11,1.5,0.01,0.001,0.001,0.0031,0.02,0.83,16.5,6,0,0,1849,24771,3225,820046
2010,8,4,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,32.5,32.215,5.565,7.607,0.954,0.0194,0.065,0.0074,0.013,0.193,0.66,17.6,1.3,755,27,159,370,428,46532
2010,8,4,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,30.7,32.093,6.033,8.039,1.171,0.0156,0.064,0.0068,0.0172,0.229,0.625,16.8,1.2,919,6,208,262,490,32698
2010,8,4,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,31.3,31.835,6.358,8.057,2.27,0.0039,0.067,0.0076,0.0123,0.234,0.115,14.7,1.7,7756,0,80,48,965,72543
2010,8,4,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,28.5,32.246,6.206,8.049,1.198,0.0117,0.11,0.0057,0.0121,0.192,0.105,15.3,2.2,10920,0,382,999,728,201858
2010,8,4,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,31.9,32.286,5.474,7.671,0.898,0.07,0.071,0.0066,0.0122,0.193,0.65,15.7,1.4,3010,24,772,1935,405,130796
2010,8,4,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,31.1,31.107,6.191,8.002,1.111,0.035,0.1,0.0063,0.0108,0.345,0.775,14.7,1.8,2939,32,1686,1962,255,161235
2010,8,4,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,31,32.38,5.901,7.779,1.017,0.0078,0.053,0.0057,0.0132,0.19,0.475,14.5,1.8,4852,73,3382,2496,420,181626
2010,8,4,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,29.1,32.934,6.257,8.074,1.216,NA,0.027,0.0024,0.0059,0.113,0.225,15.5,3.3,1033,0,2109,2292,465,180346
2010,11,11,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,22.4,33.387,5.09,7.896,0.73,0.0078,0.095,0.0165,0.0289,0.352,4.779,35.2,0.5,0,162,1390,5524,170,20002
2010,11,11,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,22.1,33.217,5.81,7.884,0.74,0.0233,0.127,0.0188,0.0256,0.399,1.108,29.8,0.3,52,157,1022,2751,115,17920
2010,11,11,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,23.2,33.804,4.16,7.964,0.59,0.0078,0.073,0.0093,0.0127,0.244,1.108,44.1,0.4,44,235,264,9102,150,11504
2010,11,11,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,21.2,33.517,6.75,7.93,0.65,0.01,0.118,0.018,0.0197,0.324,2.646,37.6,0.6,156,125,903,6696,110,4873
2010,11,11,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,22,33.371,6.67,7.903,0.73,0.0233,0.114,0.0099,0.031,0.362,1.354,45,0.6,77,58,600,2535,160,10257
2010,11,11,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,22.2,33.761,6.36,7.96,0.64,0.01,0.103,0.0021,0.0145,0.265,0.882,27.6,0.6,53,106,2323,4188,95,4416
2010,11,11,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,22.4,33.904,6.54,7.986,0.47,0.01,0.063,0.0035,0.0098,0.198,0.862,24.7,0.4,110,55,316,8345,120,11748
2010,11,11,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,22,33.756,6.73,7.959,0.42,0.01,0.087,0.0056,0.013,0.246,1.867,26.3,0.4,0,52,596,3201,105,5704
2011,4,1,first,3,3_near,10,120.1811944,23.81602778,Nearshore,18.5,33.78,7.1,7.98,0.313,0.1648,0.037,0.023,0.026,0.19,0.914,22.6,0.8,599,120,3689,1773,405,48886
2011,4,1,first,4,4_near,10,120.16425,23.75797222,Nearshore,18,33.7,7.34,8.14,0.209,0.1385,0.042,0.0243,0.0275,0.179,0.756,15.9,1.5,829,89,2014,918,1455,73082
2011,4,1,first,5,5_near,10,120.1361667,23.71297222,Nearshore,20.1,34.03,6.96,8.24,0.125,0.0244,0.012,0.0054,0.0046,0.091,0.513,6.8,3,820,0,293,468,260,182773
2011,4,1,first,6,6_near,10,120.1111667,23.66297222,Nearshore,18.5,33.95,7.13,8.22,0.167,0.0543,0.022,0.0115,0.0046,0.096,0.621,7.1,1.5,242,81,1208,1490,270,87297
2011,4,1,first,3,3_off,20,120.1784167,23.81713889,Offshore,18.5,33.65,7.23,8.17,0.251,0.0435,0.031,0.017,0.0107,0.148,0.495,16.1,1.5,562,0,149,1505,555,42844
2011,4,1,first,4,4_off,20,120.1314722,23.77852778,Offshore,20,34.06,6.81,8.24,0.167,0.0136,0.015,0.0061,0.0061,0.092,0.371,5.4,2,4188,0,73,0,165,112095
2011,4,1,first,5,5_off,20,120.0972778,23.72547222,Offshore,20.1,33.68,6.76,8.24,0.167,0.0136,0.011,0.0045,0.0031,0.087,0.856,5.3,2.5,550,42,593,762,250,100560
2011,4,1,first,6,6_off,20,120.0914444,23.67297222,Offshore,19.5,33.91,6.85,8.23,0.209,0.01,0.009,0.0038,0.0031,0.105,0.683,5.8,3,968,387,697,1239,185,119790
2011,6,15,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,28.8,33.6,5.98,8.07,1.651,0.0499,0.016,0.0034,0.0062,0.111,1.69,13.9,1,686,81,282,555,819,4710
2011,6,15,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,28,33.58,6.31,8.05,1.442,0.064,0.035,0.0054,0.0143,0.121,1.42,12.6,1,843,22,461,1023,1190,10608
2011,6,15,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,27.8,33.83,6.53,8.15,0.773,0.0057,0.018,5.00E-04,0.001,0.081,1.185,7.8,1.5,390,0,350,260,500,5726
2011,6,15,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,28.5,33.75,4.77,8.16,1.316,5.00E-04,0.012,5.00E-04,0.001,0.083,0.789,10,1,265,0,285,143,765,5927
2011,6,15,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,28.5,33.6,5.88,8.02,1.316,0.0428,0.021,0.0027,0.0048,0.107,1.609,15.3,0.5,375,36,97,1005,765,10450
2011,6,15,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,28.5,33.72,5.69,8.09,0.794,0.004,0.014,5.00E-04,0.001,0.077,1.094,9.9,1,240,240,653,4834,605,37213
2011,6,15,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,28,33.92,6.11,8.13,0.836,5.00E-04,0.012,5.00E-04,0.001,0.076,0.726,10.5,1,106,153,518,4006,665,22526
2011,6,15,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27.5,33.6,6,8.16,1.128,5.00E-04,0.01,5.00E-04,0.001,0.084,1.053,16.7,0.5,50,34,571,2838,405,19498
2011,8,17,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,30.6,32.89,6.09,7.8,4.749,0.0124,0.011,0.0025,0.0032,0.053,1.337,11.5,1.5,2688,457,743,2459,1365,162237
2011,8,17,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,29.8,32.68,6.44,8.19,4.729,0.0189,0.012,0.0022,0.0032,0.05,1.275,10.3,1.5,5121,256,256,2151,2045,147543
2011,8,17,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.7,32.78,6.55,8.22,2.652,0.0032,0.009,5.00E-04,0.001,0.033,1.148,7.7,2,33651,880,6848,13793,2175,298166
2011,8,17,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,29.6,32.93,6.77,8.23,1.772,5.00E-04,0.006,5.00E-04,0.001,0.032,0.935,5.3,1.5,20466,1057,3459,13164,1640,156620
2011,8,17,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,30.4,32.83,6.03,7.86,5.626,0.0272,0.012,0.0028,0.0032,0.051,1.277,9.8,1,3464,701,1361,6887,1000,115339
2011,8,17,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,29.7,33.01,6.55,8.18,1.237,5.00E-04,0.008,0.0022,0.0049,0.04,1.104,3.3,2,10277,1197,2534,24003,810,206595
2011,8,17,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,29.5,33.14,6.39,8.23,0.705,0.006,0.009,5.00E-04,0.001,0.035,0.853,3.6,2.5,13869,1114,2477,10897,780,362211
2011,8,17,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,29.5,32.95,6.72,8.25,1.072,0.0069,0.006,5.00E-04,0.001,0.036,0.352,4.4,2,22841,1531,5359,17737,930,365708
2011,11,4,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,26.1,32.15,7.16,7.87,0.899,0.1306,0.038,0.0409,0.0099,0.418,1.44,34.1,0.5,40,54,849,499,695,34478
2011,11,4,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,26.5,32.8,6.29,7.88,0.731,0.6134,0.052,0.0531,0.1252,0.42,1.748,17.3,0.8,92,69,8004,1114,135,23394
2011,11,4,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,26.2,33.64,6.91,7.99,1.149,0.0271,0.031,0.0385,0.0049,0.191,1.389,6.4,1.5,183,8,1000,417,135,15409
2011,11,4,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,24.9,33.65,6.96,8,1.316,0.0044,0.031,0.0495,0.0049,0.204,1.903,20,1,44,121,749,3912,285,12717
2011,11,4,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,26.2,31.92,7.16,7.95,1.17,0.1316,0.044,0.0424,0.0132,0.407,1.628,43.3,0.5,56,34,1012,618,815,32529
2011,11,4,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,26.6,33.57,6.73,7.9,0.94,0.0182,0.024,0.0362,0.0066,0.19,1.49,11.6,1,655,82,606,2276,155,36743
2011,11,4,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,25.5,33.79,6.3,8.05,1.358,0.001,0.021,0.0314,0.001,0.157,1.363,10.9,1.5,224,63,269,1989,80,31460
2011,11,4,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,26.3,34.1,6.72,8.07,1.128,0.001,0.009,0.008,0.001,0.099,1.28,12.3,1.2,419,78,559,2112,185,35845
2012,3,23,first,3,3_near,10,120.1811944,23.81602778,Nearshore,25.2,33.23,5.96,7.58,0.213,0.0938,0.027,0.0108,0.013,0.173,0.84,12,1,0,3728,6141,5702,105,549614
2012,3,23,first,4,4_near,10,120.16425,23.75797222,Nearshore,23.2,33.3,6.83,8.09,0.259,0.2025,0.022,0.0117,0.0374,0.186,0.74,14.6,0.5,1064,18797,3547,5852,100,506998
2012,3,23,first,5,5_near,10,120.1361667,23.71297222,Nearshore,24.6,34.1,6.78,8.18,0.108,0.0132,0.008,0.0033,0.0033,0.085,0.78,4.9,1,2208,2437,685,1827,155,332522
2012,3,23,first,6,6_near,10,120.1111667,23.66297222,Nearshore,23.6,33.93,6.64,8.19,0.25,0.0072,0.009,0.0045,0.0033,0.106,0.98,18.8,0.8,744,3572,11758,16968,80,420625
2012,3,23,first,3,3_off,20,120.1784167,23.81713889,Offshore,24.8,33.78,6.31,7.82,0.259,0.0981,0.023,0.0099,0.0163,0.181,0.68,12.2,1,686,5835,5663,7894,255,440369
2012,3,23,first,4,4_off,20,120.1314722,23.77852778,Offshore,24.4,33.76,6.67,8.18,0.171,0.0157,0.008,0.003,0.0049,0.085,0.37,7.8,1,1658,1919,1309,11515,90,401900
2012,3,23,first,5,5_off,20,120.0972778,23.72547222,Offshore,24.3,33.67,6.68,8.21,0.196,5.00E-04,0.011,0.0033,0.001,0.082,1.26,10.1,0.5,646,485,8727,9858,95,361681
2012,3,23,first,6,6_off,20,120.0914444,23.67297222,Offshore,24,34.03,6.67,8.18,0.19,0.0183,0.01,0.0039,0.0033,0.094,0.76,11.4,0.5,953,204,3065,3814,120,151325
2012,5,25,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,29.2,32.15,5.42,7.74,0.418,0.0891,0.029,0.0069,0.0212,0.191,3.29,20.6,0.5,151,101,8157,302,255,113441
2012,5,25,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,27.3,32.4,6.19,8.13,0.37,0.0975,0.012,0.0051,0.0163,0.169,3.45,14.7,0.5,508,41,853,406,705,65678
2012,5,25,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,27.4,32.48,6.35,8.13,0.311,0.0658,0.013,0.0042,0.0277,0.163,2.26,15,1,1730,58,476,136,160,28810
2012,5,25,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,26.7,32.67,6.41,8.13,0.237,0.0387,0.015,0.003,0.0098,0.131,2.26,4.9,0.5,826,103,5093,1790,375,61672
2012,5,25,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,29.4,32.23,5.14,7.6,0.366,0.0984,0.02,0.0075,0.0147,0.192,2.45,21.7,0.5,87,0,609,609,730,173764
2012,5,25,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,27.7,32.52,6.13,8.03,0.151,0.0844,0.014,0.0051,0.0098,0.176,3.46,7,1,92,82,921,1915,285,15379
2012,5,25,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,27.1,32.36,6.21,8.11,0.196,0.0546,0.013,0.0039,0.0081,0.152,2.5,6.8,1.5,1580,96,6799,11060,200,119791
2012,5,25,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27,32.94,6.54,8.19,0.28,0.0247,0.009,9.00E-04,0.0033,0.09,3.42,7.4,1,838,335,2596,5276,350,159546
2012,8,21,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,31,31.26,5.47,7.1,0.575,0.1053,0.033,0.0194,0.0115,0.151,2.51,49.4,0.2,89,487,2656,3231,2820,157178
2012,8,21,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,29,31.43,6.66,8.18,0.235,0.0897,0.02,0.0119,0.0148,0.14,3.06,30.6,0.5,676,179,1034,2148,2090,37920
2012,8,21,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.6,29.68,6.54,8.19,0.209,0.1677,0.037,0.0173,0.0181,0.266,1.59,13.3,0.8,7708,245,7952,38721,1250,125645
2012,8,21,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,28.6,31.79,6.64,8.17,0.209,0.042,0.012,0.0069,0.0066,0.094,1.49,14.8,0.5,1356,1110,4027,35219,715,81040
2012,8,21,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,30.8,31.32,5.36,7.1,0.287,0.0975,0.033,0.0194,0.0099,0.152,1.86,65.4,0.2,349,623,4389,7655,2225,136600
